Vesta static timing analysis, pin-to-register and register-to-pin maximum timing

Top 20 maximum delay paths:
Path input pin RDY to DFFPOSX1_127/D delay 4555.28 ps
      4.4 ps          RDY:               ->      BUFX4_4/A
   2286.7 ps        _424_:   INVX1_134/Y ->  NOR2X1_165/B
   2443.0 ps        _430_:  NOR2X1_165/Y ->   INVX1_143/A
   2616.7 ps        _495_:   INVX1_143/Y -> OAI21X1_249/B
   2752.4 ps        _496_: OAI21X1_249/Y ->  NOR2X1_178/A
   2922.5 ps        _497_:  NOR2X1_178/Y -> OAI21X1_250/C
   3038.9 ps        _498_: OAI21X1_250/Y -> NAND2X1_176/B
   3132.1 ps        _499_: NAND2X1_176/Y -> OAI21X1_251/C
   3211.8 ps      _38__0_: OAI21X1_251/Y -> DFFPOSX1_63/D

Path input pin RDY to DFFPOSX1_67/D delay 2718.92 ps
      1.0 ps             RDY:               ->     BUFX4_7/A
    268.6 ps     RDY_bF_buf2:     BUFX4_7/Y ->     INVX8_5/A
    380.1 ps          _1017_:     INVX8_5/Y ->    BUFX4_70/A
    608.8 ps  _1017__bF_buf4:    BUFX4_70/Y ->  OAI21X1_31/A
   1001.7 ps          _1019_:  OAI21X1_31/Y ->  OAI21X1_46/B
   1411.3 ps          _1092_:  OAI21X1_46/Y ->  NAND2X1_70/B
   2027.6 ps          _1178_:  NAND2X1_70/Y ->  NOR2X1_160/A
   2224.8 ps           _404_:  NOR2X1_160/Y -> NAND2X1_158/B
   2539.3 ps           _416_: NAND2X1_158/Y ->  NOR2X1_182/B
   2664.1 ps           _515_:  NOR2X1_182/Y ->  NOR2X1_184/A
   2786.7 ps           _519_:  NOR2X1_184/Y -> OAI21X1_263/C
   2894.7 ps           _520_: OAI21X1_263/Y ->    OR2X2_20/A
   3055.7 ps           _522_:    OR2X2_20/Y -> OAI21X1_264/B
   3160.3 ps           _523_: OAI21X1_264/Y -> OAI21X1_265/C
   3248.9 ps            _27_: OAI21X1_265/Y -> DFFPOSX1_67/D

-----------------------------------------

